"ID","Type","Name","Documentation","Source","Target","Specialization"
"","ServingRelationship","","","CAP-L1-5","VS-L1-3-1",""
"","ServingRelationship","","","CAP-L1-3","VS-L1-3-2",""
"","ServingRelationship","","","CAP-L1-6","VS-L1-4-1",""
"","ServingRelationship","","","CAP-L1-2","VS-L1-4-2",""
"","ServingRelationship","","","CAP-L1-4","VS-L1-5-1",""
"","ServingRelationship","","","CAP-L1-6","VS-L1-5-2",""
"","ServingRelationship","","","CAP-L1-6","CAP-L1-3",""
"","ServingRelationship","","","CAP-L1-1","CAP-L1-3",""
"","ServingRelationship","","","CAP-L1-3","CAP-L1-5",""
"","ServingRelationship","","","CAP-L1-6","CAP-L1-2",""
"","ServingRelationship","","","CAP-L1-1","CAP-L1-2",""
"","ServingRelationship","","","CAP-L1-2","CAP-L1-6",""
"","ServingRelationship","","","CAP-L1-1","CAP-L1-6",""
"","ServingRelationship","","","CAP-L1-4","CAP-L1-6",""
"","ServingRelationship","","","CAP-L1-6","CAP-L1-4",""
"","ServingRelationship","","","CAP-L1-2","CAP-L1-4",""
"","AssociationRelationship","","","CAP-L0","BO-L0-1",""
"","ServingRelationship","","","CAP-L0","VS-L0-1",""
"","ServingRelationship","","","CAP-L0","VS-L0-2",""
"","ServingRelationship","","","CAP-L0","VS-L0-3",""
"","ServingRelationship","","","CAP-L0","VS-L0-4",""
"","ServingRelationship","","","CAP-L0","VS-L0-5",""
